"GENE_NAME"	"E0"	"M45"	"J45"	"T45"	"M90"	"J90"	"T90"	"M45/E0"	"J45/E0"	"T45/E0"	"M90/E0"	"J90/E0"	"T90/E0"	"FUNCTION"	"MAPLOC"	
LA4295	0.937	0.824	1.149	0.627	0.758	1.161	0.886	0.88	1.23	0.67	0.81	1.24	0.95	Hypoxanthine-guanine phosphoribosyltransferase	4271421-4271972	
LA4296	1.499	1.21	3.417	3.039	1.383	2.019	3.01	0.81	2.28	2.03	0.92	1.35	2.01	Glutathione-regulated potassium-efflux system protein kefC	4272264-4274036	
LA4297	0.794	0.922	0.461	0.497	0.636	0.694	0.413	1.16	0.58	0.63	0.8	0.87	0.52	hypothetical protein	4274042-4274227	
LA4298	0.95	1.09	0.91	1.2	0.969	0.879	0.862	1.15	0.96	1.26	1.02	0.93	0.91	Transcriptional regulator. marR family	4274755-4275201	
LA4299	0.854	1.324	0.469	0.806	1.421	0.786	0.51	1.55	0.55	0.94	1.66	0.92	0.6	glutathione peroxidase	4275225-4275722	
LA4300	1.336	1.449	1.021	0.825	1.169	1.248	1.085	1.08	0.76	0.62	0.88	0.93	0.81	ThiJ/PfpI family protein	4276374-4277138	
LA4301	1.266	1.025	2.188	1.848	1.184	1.386	1.288	0.81	1.73	1.46	0.94	1.09	1.02	Glutathione-regulated potassium-efflux system protein kefB	4277149-4278945	
LA4302	0.601	0.758	0.176	0.336	0.454	0.53	0.148	1.26	0.29	0.56	0.76	0.88	0.25	hypothetical protein	4279102-4279305	
LA4303	0.631	0.783	0.167	0.343	0.433	0.601	0.128	1.24	0.26	0.54	0.69	0.95	0.2	hypothetical protein	4279761-4279895	
LA4304	0.651	0.85	0.201	0.387	0.484	0.536	0.183	1.31	0.31	0.59	0.74	0.82	0.28	hypothetical protein	4279940-4280446	
LA4305	0.73	0.921	0.269	0.559	0.702	0.636	0.258	1.26	0.37	0.77	0.96	0.87	0.35	hypothetical protein	4280737-4281558	
LA4306	1.658	1.133	2.372	1.888	2.034	1.953	1.707	0.68	1.43	1.14	1.23	1.18	1.03	Carbon storage regulator csrA	4281779-4282033	
LA4307	2.259	1.23	4.92	3.824	3.19	3.159	3.166	0.54	2.18	1.69	1.41	1.4	1.4	hypothetical protein	4282033-4282485	
LA4308	3.034	2.712	3.974	3.448	3.63	3.012	3.772	0.89	1.31	1.14	1.2	0.99	1.24	flagellar hook-associated protein	4282527-4283795	
LA4309	2.922	3.222	3.631	3.369	3.5	2.961	3.874	1.1	1.24	1.15	1.2	1.01	1.33	flagellar hook-associated protein	4283833-4285743	
LA4310	1.844	1.733	1.236	1.672	5.377	1.638	1.603	0.94	0.67	0.91	2.92	0.89	0.87	hypothetical protein	4285776-4286303	
LA4311	0.82	0.948	0.456	0.535	0.737	0.735	0.459	1.16	0.56	0.65	0.9	0.9	0.56	Peptidase family M23/M37	4287461-4288567	
LA4312	0.679	0.76	0.344	0.42	0.626	0.656	0.343	1.12	0.51	0.62	0.92	0.97	0.51	hypothetical protein	4289152-4289454	
LA4313	0.755	0.937	0.368	0.519	0.659	0.748	0.387	1.24	0.49	0.69	0.87	0.99	0.51	hypothetical protein	4289878-4290030	
LA4314	1.011	0.936	1.602	1.109	0.925	1.089	1.026	0.93	1.58	1.1	0.91	1.08	1.01	hypothetical protein	4291300-4291935	
LA4315	0.771	0.89	0.603	0.729	0.909	0.75	0.506	1.15	0.78	0.95	1.18	0.97	0.66	hypothetical protein	4290243-4291340	
LA4316	0.704	0.73	0.351	0.355	0.539	0.715	0.46	1.04	0.5	0.5	0.77	1.02	0.65	hypothetical protein	4292111-4292242	
LA4317	0.519	0.604	0.145	0.3	0.374	0.558	0.117	1.16	0.28	0.58	0.72	1.08	0.23	hypothetical protein	4293013-4293126	
LA4318	1.172	1.278	2.815	2.513	1.865	1.857	2.178	1.09	2.4	2.14	1.59	1.58	1.86	hypothetical protein	4293175-4293549	
LA4319	0.801	0.91	0.605	0.626	0.74	0.896	0.812	1.14	0.76	0.78	0.92	1.12	1.01	hypothetical protein	4293558-4294145	
LA4320	0.867	1.09	0.827	0.914	1.248	1.03	0.911	1.26	0.95	1.05	1.44	1.19	1.05	hypothetical protein	4294164-4294550	
LA4321	1.339	1.263	1.916	1.503	1.562	1.466	1.688	0.94	1.43	1.12	1.17	1.09	1.26	hypothetical protein	4294547-4294912	
LA4322	0.748	0.914	0.426	0.464	0.699	0.693	0.384	1.22	0.57	0.62	0.93	0.93	0.51	carboxypeptidase	4294878-4296473	
LA4323	0.67	0.889	0.327	0.452	0.586	0.714	0.374	1.33	0.49	0.67	0.87	1.07	0.56	hypothetical protein	4296718-4296927	
LA4324	1.871	1.851	2.544	2.532	1.154	1.754	2.444	0.99	1.36	1.35	0.62	0.94	1.31	hypothetical protein (LenE)	4298618-4300036	
LA4325	0.779	0.886	0.442	0.428	0.911	0.784	0.36	1.14	0.57	0.55	1.17	1.01	0.46	hypothetical protein	4300119-4300316	
LA4326	2.044	1.075	4.423	4.85	1.644	2.841	4.478	0.53	2.16	2.37	0.8	1.39	2.19	UDP-N-acetylglucosamine acyltransferase	4300377-4301492	
LA4327	2.557	2.162	1.686	1.497	3.923	1.508	1.491	0.85	0.66	0.59	1.53	0.59	0.58	Ferredoxin--NADP reductase	4301639-4302583	
LA4328	0.571	0.713	0.164	0.318	0.425	0.484	0.135	1.25	0.29	0.56	0.74	0.85	0.24	hypothetical protein	4302926-4303033	
LA4329	1.123	1.361	0.971	1.2	3.204	1.099	1.009	1.21	0.86	1.07	2.85	0.98	0.9	Transcriptional Coactivator p15	4303202-4303417	
LA4330	0.981	0.884	1.353	1.522	1.159	1.186	1.295	0.9	1.38	1.55	1.18	1.21	1.32	cytosine deaminase	4303934-4304539	
LA4331	0.949	0.987	1.025	0.96	1.438	1.088	0.828	1.04	1.08	1.01	1.52	1.15	0.87	DNA polymerase III subunit gamma	4304597-4306108	
LA4332	1.412	1.403	2.499	2.411	1.973	1.437	1.641	0.99	1.77	1.71	1.4	1.02	1.16	hypothetical protein	4306113-4306460	
LA4333	1.13	0.976	1.268	1.722	1.849	1.224	1.216	0.86	1.12	1.52	1.64	1.08	1.08	Recombination protein recR	4306441-4307046	
LA4334	0.519	0.602	0.144	0.293	0.388	0.524	0.12	1.16	0.28	0.56	0.75	1.01	0.23	hypothetical protein	4307283-4307411	
LA4335	1.494	1.192	2.531	2.047	1.245	1.656	2.249	0.8	1.69	1.37	0.83	1.11	1.51	hypothetical protein	4307436-4309010	
LA4336	0.898	0.982	0.735	0.791	1.143	0.922	0.733	1.09	0.82	0.88	1.27	1.03	0.82	amino acid ABC transporter. periplasmic amino acid-binding protein	4309014-4309862	
LA4337	1.284	1.042	2.333	2.053	1.477	1.907	1.906	0.81	1.82	1.6	1.15	1.49	1.48	hypothetical protein	4309926-4311212	
LA4338	0.583	0.735	0.172	0.333	0.421	0.528	0.146	1.26	0.3	0.57	0.72	0.91	0.25	hypothetical protein	4311317-4311427	
LA4339	1.866	1.071	2.536	2.376	1.67	2.144	2.395	0.57	1.36	1.27	0.89	1.15	1.28	seryl-tRNA synthetase	4312315-4313568	
LA4340	0.842	0.92	0.505	0.56	0.785	0.777	0.535	1.09	0.6	0.67	0.93	0.92	0.64	Putative deoxyribonuclease. tatD family	4313561-4314370	
LA4341	0.986	1.097	1.053	0.881	1.105	1.045	0.949	1.11	1.07	0.89	1.12	1.06	0.96	Peptidase family M23/M37	4314491-4315510	
LA4342	1.114	1.223	1.151	1.151	1.399	1.188	1.265	1.1	1.03	1.03	1.26	1.07	1.14	hypothetical protein	4315510-4315857	
LA4343	0.758	0.89	0.381	0.489	0.692	0.699	0.391	1.17	0.5	0.65	0.91	0.92	0.52	hypothetical protein	4315854-4316351	
LA4344	0.783	0.805	0.651	0.436	0.752	0.933	0.761	1.03	0.83	0.56	0.96	1.19	0.97	hypothetical protein	4316576-4316845	
LA4345	1.161	0.97	1.669	1.013	0.998	1.464	1.348	0.84	1.44	0.87	0.86	1.26	1.16	hypothetical protein	4317308-4318129	
LA4346	1.868	1.792	2.352	1.429	1.591	2.049	1.784	0.96	1.26	0.76	0.85	1.1	0.96	ParB-like nuclease domain	4318191-4319066	
LA4347	1.877	3.1	0.909	1.102	2.537	1.328	1.018	1.65	0.48	0.59	1.35	0.71	0.54	ParA protein	4319069-4319881	
LA4348	0.752	0.945	0.494	0.631	0.839	0.837	0.517	1.26	0.66	0.84	1.12	1.11	0.69	Glucose inhibited division protein gidB	4319808-4320572	
LA4349	2.59	1.442	3.891	3.122	1.42	2.144	3.297	0.56	1.5	1.21	0.55	0.83	1.27	putative peptidase (OmpL54)	4321607-4323055	
LA4350	0.922	0.992	1.075	1.114	0.571	0.694	0.89	1.08	1.17	1.21	0.62	0.75	0.97	hypothetical protein	4323305-4323478	
LA4351	1.321	0.998	2.823	2.53	1.053	1.337	2.61	0.76	2.14	1.92	0.8	1.01	1.98	Integrase core domain containing protein	4323832-4324215	
LA4352	1.119	1.056	0.917	0.619	1.461	1.08	1.352	0.94	0.82	0.55	1.31	0.97	1.21	hypothetical protein	4324190-4324684	
LA4353	1.812	1.414	3.237	2.913	5.935	2.247	4.346	0.78	1.79	1.61	3.28	1.24	2.4	transposase	4324681-4324980	
LA4354	0.703	0.833	0.375	0.372	0.505	0.544	0.406	1.18	0.53	0.53	0.72	0.77	0.58	hypothetical protein	4325218-4325337	
LA4355	0.817	1.102	0.469	0.498	0.823	0.772	0.431	1.35	0.57	0.61	1.01	0.94	0.53	hypothetical protein	4325775-4326605	
LA4356	0.679	0.818	0.245	0.384	0.47	0.69	0.202	1.2	0.36	0.57	0.69	1.02	0.3	hypothetical protein	4326980-4327120	
LA4357	0.842	0.878	0.299	0.427	0.511	0.638	0.259	1.04	0.36	0.51	0.61	0.76	0.31	hypothetical protein	4327289-4327393	
LA4358	0.532	0.615	0.15	0.291	0.402	0.479	0.13	1.16	0.28	0.55	0.76	0.9	0.24	hypothetical protein	4327712-4327831	
LA4359	1.094	1.051	1.473	1.193	1.197	1.244	1.352	0.96	1.35	1.09	1.09	1.14	1.24	glucose-inhibited division protein A	4328098-4330005	
LA4360	1.584	1.777	2.846	2.688	1.915	1.709	2.593	1.12	1.8	1.7	1.21	1.08	1.64	branched-chain amino acid aminotransferase	4330116-4331072	
LA4361	0.828	0.83	0.898	0.76	0.811	0.954	0.7	1	1.08	0.92	0.98	1.15	0.85	DNA polymerase III subunits gamma and tau	4331079-4332011	
LB001	5.736	5.328	3.221	2.88	4.331	1.964	3.36	0.93	0.56	0.5	0.76	0.34	0.59	hypothetical protein	15-2531	
LB002	1.777	1.397	2.529	2.498	1.83	1.438	2.153	0.79	1.42	1.41	1.03	0.81	1.21	5.10-methylenetetrahydrofolate reductase	2491-3423	
LB003	0.648	0.702	0.231	0.314	0.473	0.58	0.214	1.08	0.36	0.48	0.73	0.9	0.33	hypothetical protein	3779-3886	
LB004	0.702	0.743	0.427	0.362	0.434	0.561	0.351	1.06	0.61	0.52	0.62	0.8	0.5	hypothetical protein	3716-3823	
LB005	1.005	1.012	1.548	1.298	0.973	0.884	1.102	1.01	1.54	1.29	0.97	0.88	1.1	hypothetical protein	4066-4890	
LB006	0.52	0.62	0.152	0.292	0.398	0.513	0.128	1.19	0.29	0.56	0.77	0.99	0.25	hypothetical protein	4975-5085	
LB007	1.401	1.278	1.906	1.746	1.498	1.608	1.993	0.91	1.36	1.25	1.07	1.15	1.42	hypothetical protein	5239-5754	
LB008	0.766	0.912	0.654	0.683	0.782	0.817	0.623	1.19	0.85	0.89	1.02	1.07	0.81	hypothetical protein	5762-6112	
LB009	0.789	0.899	0.644	0.622	0.823	0.81	0.559	1.14	0.82	0.79	1.04	1.03	0.71	hypothetical protein	6083-6373	
LB010	1.039	1.077	0.978	1.07	0.907	0.973	0.843	1.04	0.94	1.03	0.87	0.94	0.81	glutamyl-tRNA reductase	6410-7279	
LB011	1.182	1.123	1.787	1.697	1.111	1.264	1.468	0.95	1.51	1.44	0.94	1.07	1.24	porphobilinogen deaminase	7249-8892	
LB012	1.058	1.026	1.169	1.072	1.054	1.209	1.429	0.97	1.1	1.01	1	1.14	1.35	delta-aminolevulinic acid dehydratase	8861-9814	
LB013	1.574	1.126	1.186	1.519	0.93	0.937	1.284	0.72	0.75	0.97	0.59	0.6	0.82	glutamate-1-semialdehyde aminotransferase	9811-11142	
LB014	0.844	0.98	0.519	0.641	0.69	0.752	0.494	1.16	0.61	0.76	0.82	0.89	0.59	two-component hybrid sensor and regulator	11142-12059	
LB015	1.127	1.078	1.605	1.41	0.961	1.258	1.349	0.96	1.42	1.25	0.85	1.12	1.2	two-component response regulator	12056-12748	
LB016	1.169	1.127	1.92	2.207	0.936	1.185	1.638	0.96	1.64	1.89	0.8	1.01	1.4	uroporphyrinogen decarboxylase	12708-13760	
LB017	1.507	1.302	3.292	3.068	1.618	1.977	2.989	0.86	2.18	2.04	1.07	1.31	1.98	coproporphyrinogen III oxidase	13667-15106	
LB018	4.987	3.002	5.36	5.458	2.295	2.613	5.015	0.6	1.07	1.09	0.46	0.52	1.01	hypothetical protein	15186-16169	
LB019	0.615	0.758	0.247	0.342	0.462	0.563	0.251	1.23	0.4	0.56	0.75	0.92	0.41	hypothetical protein	16244-16384	
LB020	1.279	1.125	2.22	1.739	1.088	0.876	1.603	0.88	1.74	1.36	0.85	0.68	1.25	protoporphyrinogen oxidase	16381-17664	
LB021	1.753	1.004	2.993	1.553	1.176	1.609	3.904	0.57	1.71	0.89	0.67	0.92	2.23	hypothetical protein	17941-18075	
LB022	6.665	3.08	15.41	9.664	3.184	4.976	13.551	0.46	2.31	1.45	0.48	0.75	2.03	transposase	18395-19468	
LB023	0.544	0.672	0.177	0.3	0.432	0.546	0.165	1.24	0.33	0.55	0.79	1	0.3	ferrochelatase	19839-20135	
LB024	0.707	0.832	0.447	0.518	0.61	0.672	0.365	1.18	0.63	0.73	0.86	0.95	0.52	ferrochelatase	20176-20748	
LB025	2.207	2.514	3.869	2.841	1.816	2.215	2.869	1.14	1.75	1.29	0.82	1	1.3	hypothetical protein	21008-22150	
LB026	1.011	1.773	1.57	1.392	1.015	1.18	1.357	1.75	1.55	1.38	1	1.17	1.34	ParA protein	22312-23229	
LB027	1.472	1.993	1.727	2.001	1.612	1.191	1.498	1.35	1.17	1.36	1.1	0.81	1.02	ParB protein	23222-23929	
LB028	1.665	1.628	2.332	1.898	1.264	1.444	2.261	0.98	1.4	1.14	0.76	0.87	1.36	putative reductase	24029-24631	
LB029	1.016	0.964	1.546	0.854	0.878	1.004	1.294	0.95	1.52	0.84	0.86	0.99	1.27	hypothetical protein	24684-24791	
LB030	0.743	0.876	0.527	0.52	0.749	0.718	0.53	1.18	0.71	0.7	1.01	0.97	0.71	probable intercellular adhesion protein C	25233-26396	
LB031	0.859	1.279	0.558	0.737	1.114	1.229	0.562	1.49	0.65	0.86	1.3	1.43	0.65	cyclic nucleotide dependent protein kinase	26492-26851	
LB032	0.783	1.071	0.405	0.447	1.02	0.656	0.432	1.37	0.52	0.57	1.3	0.84	0.55	hypothetical protein	26476-26817	
LB033	0.587	0.694	0.197	0.318	0.427	0.508	0.156	1.18	0.34	0.54	0.73	0.87	0.27	unknown protein 	26903-27112	
LB034	3.561	4.512	2.121	2.771	3.155	1.904	2.728	1.27	0.6	0.78	0.89	0.53	0.77	3-oxoacyl-(acyl carrier protein) reductase	27247-28002	
LB035	1.4	1.787	0.671	0.893	1.698	1.011	0.714	1.28	0.48	0.64	1.21	0.72	0.51	low molecular weight phosphotyrosine protein phosphatase	27978-28529	
LB036	2.909	2.565	3.137	3.351	2.188	1.746	3.189	0.88	1.08	1.15	0.75	0.6	1.1	NADH dehydrogenase	28559-29827	
LB037	2.23	1.367	4.071	2.998	1.344	1.933	3.236	0.61	1.83	1.34	0.6	0.87	1.45	putative sucrose/H+ symporter	29824-30282	
LB038	1.381	1.111	2.929	1.675	1.026	1.386	1.816	0.8	2.12	1.21	0.74	1	1.31	hypothetical protein	30314-30475	
LB039	0.754	0.886	0.461	0.514	0.582	0.608	0.38	1.18	0.61	0.68	0.77	0.81	0.5	hypothetical protein	30707-31315	
LB040	0.895	0.836	0.654	0.352	0.849	1.173	1.082	0.93	0.73	0.39	0.95	1.31	1.21	hypothetical protein	31361-31627	
LB041	1.035	1.014	1.041	1.055	0.977	0.915	1.153	0.98	1.01	1.02	0.94	0.88	1.11	3-oxoacyl-(acyl carrier protein) reductase	31683-32507	
LB042	1.701	1.401	2.205	2.197	1.657	1.583	2.696	0.82	1.3	1.29	0.97	0.93	1.58	hypothetical protein	32517-32939	
LB043	2.582	10.201	3.753	4.166	10.511	2.72	3.548	3.95	1.45	1.61	4.07	1.05	1.37	unknown protein 	33001-33372	
LB044	0.952	0.935	0.861	0.779	0.775	0.916	0.986	0.98	0.9	0.82	0.81	0.96	1.04	hypothetical protein	33697-34767	
LB045	0.581	0.655	0.204	0.305	0.415	0.585	0.163	1.13	0.35	0.52	0.71	1.01	0.28	hypothetical protein	35199-35384	
LB046	0.536	0.664	0.152	0.281	0.39	0.548	0.132	1.24	0.28	0.52	0.73	1.02	0.25	hypothetical protein	35388-35525	
LB047	6.091	4.053	2.855	2.778	2.339	1.819	3.052	0.67	0.47	0.46	0.38	0.3	0.5	hypothetical protein	36004-37326	
LB048	7.632	3.427	17.061	10.986	3.699	5.256	14.338	0.45	2.24	1.44	0.48	0.69	1.88	putative transposase	37916-38989	
LB049	0.559	0.626	0.172	0.305	0.402	0.594	0.144	1.12	0.31	0.55	0.72	1.06	0.26	hypothetical protein	39952-40101	
LB050	0.969	1.014	0.747	0.542	0.88	0.867	0.747	1.05	0.77	0.56	0.91	0.89	0.77	hypothetical protein	40098-40712	
LB051	2.188	1.857	1.764	1.692	1.639	1.443	1.886	0.85	0.81	0.77	0.75	0.66	0.86	magnesium chelatase. putative	40773-41846	
LB052	1.978	1.455	1.583	1.908	2.049	1.466	1.522	0.74	0.8	0.96	1.04	0.74	0.77	hypothetical protein	41853-42683	
LB053	0.975	0.895	1.776	1.266	1.015	1.465	1.37	0.92	1.82	1.3	1.04	1.5	1.41	hypothetical protein	42680-43549	
LB054	1.244	1.08	1.359	1.797	1.16	1.23	1.163	0.87	1.09	1.44	0.93	0.99	0.93	von Willebrand factor type A domain containing protein	43522-44484	
LB055	1.875	1.456	2.349	2.445	5.671	2.532	2.537	0.78	1.25	1.3	3.02	1.35	1.35	von Willebrand factor type A domain containing protein	44481-45524	
LB056	1.073	1.038	1.321	1.218	0.993	1.159	1.064	0.97	1.23	1.14	0.93	1.08	0.99	TPR-repeat-containing protein	45467-46210	
LB057	0.927	0.974	0.894	0.759	0.769	0.965	0.77	1.05	0.96	0.82	0.83	1.04	0.83	BatD	46207-47850	
LB058	2.147	2.629	0.678	0.832	8.184	1.772	1.058	1.22	0.32	0.39	3.81	0.83	0.49	heat shock protein 90	47847-49670	
LB059	1.609	1.5	2.088	2.051	1.512	1.453	1.797	0.93	1.3	1.27	0.94	0.9	1.12	hypothetical protein	49688-50257	
LB060	0.632	0.755	0.258	0.35	0.55	0.688	0.251	1.19	0.41	0.55	0.87	1.09	0.4	hypothetical protein	50238-50729	
LB061	1.035	1.139	1.059	1.059	0.827	0.894	0.966	1.1	1.02	1.02	0.8	0.86	0.93	hypothetical protein	50959-52557	
LB062	0.969	1.242	0.734	0.614	1.617	1.021	0.678	1.28	0.76	0.63	1.67	1.05	0.7	anti-anti-sigma factor	52565-52909	
LB063	1.207	1.173	1.333	1.387	1.972	1.162	1.608	0.97	1.1	1.15	1.63	0.96	1.33	hypothetical protein	52906-53925	
LB064	0.681	0.708	0.383	0.317	0.52	0.635	0.325	1.04	0.56	0.47	0.76	0.93	0.48	hypothetical protein	53937-54044	
LB065	1.72	1.307	2.648	2.129	1.658	1.407	2.009	0.76	1.54	1.24	0.96	0.82	1.17	hypothetical protein	54100-54918	
LB066	0.568	0.648	0.176	0.311	0.537	0.824	0.201	1.14	0.31	0.55	0.95	1.45	0.35	hypothetical protein	54915-55394	
LB067	0.703	0.849	0.295	0.434	0.562	0.66	0.27	1.21	0.42	0.62	0.8	0.94	0.38	hypothetical protein	55509-55622	
LB068	2.596	3.183	3.359	4.101	2.058	1.889	3.161	1.23	1.29	1.58	0.79	0.73	1.22	fatty acid desaturase	55772-56593	
LB069	0.82	0.879	0.699	0.863	0.95	0.865	1.084	1.07	0.85	1.05	1.16	1.05	1.32	hypothetical protein	57309-57893	
LB070	1.229	1.189	0.521	0.547	1.058	0.768	0.623	0.97	0.42	0.45	0.86	0.62	0.51	hypothetical protein	59172-59822	
LB071	0.768	0.842	0.535	0.546	0.656	0.786	0.686	1.1	0.7	0.71	0.85	1.02	0.89	hypothetical protein	60390-60638	
LB072	0.983	0.903	0.975	0.742	0.653	0.873	0.913	0.92	0.99	0.75	0.66	0.89	0.93	hypothetical protein	61294-61851	
LB073	0.922	0.923	0.874	0.882	0.855	0.907	0.768	1	0.95	0.96	0.93	0.98	0.83	lysine arginine ornithine transport system kinase	61981-62949	
LB074	3.197	2.308	1.608	1.673	2.066	1.223	1.884	0.72	0.5	0.52	0.65	0.38	0.59	methylmalonyl-CoA mutase	62957-64969	
LB075	1.278	0.944	2.563	1.791	1.025	1.039	1.203	0.74	2.01	1.4	0.8	0.81	0.94	hypothetical protein	65076-66413	
LB076	0.772	0.725	0.589	0.349	0.689	0.803	0.406	0.94	0.76	0.45	0.89	1.04	0.53	hypothetical protein	65000-65104	
LB077	1.043	1.011	1.198	1.604	1.391	0.985	1.445	0.97	1.15	1.54	1.33	0.94	1.39	hypothetical protein	67553-68245	
LB078	0.737	0.914	0.381	0.54	0.659	0.674	0.421	1.24	0.52	0.73	0.89	0.91	0.57	TPR-repeat-containing protein	68865-69938	
LB079	1.355	1.402	1.425	0.879	3.519	1.521	1.214	1.03	1.05	0.65	2.6	1.12	0.9	phosphoribosyl-ATP pyrophosphohydrolase	70067-70345	
LB080	1.014	0.922	1.35	1.529	1.044	1.071	1.201	0.91	1.33	1.51	1.03	1.06	1.18	hypothetical protein	70349-72280	
LB081	0.6	0.711	0.161	0.313	0.429	0.575	0.126	1.19	0.27	0.52	0.72	0.96	0.21	hypothetical protein	72258-72386	
LB082	7.048	5.197	2.835	3.574	2.957	2.753	3.37	0.74	0.4	0.51	0.42	0.39	0.48	3-ketoacyl-acyl carrier protein reductase	72749-73513	
LB083	1.169	2.495	0.367	0.755	1.696	0.87	0.363	2.13	0.31	0.65	1.45	0.74	0.31	acyl carrier protein	74006-74239	
LB084	1.723	1.07	4.535	3.185	1.51	1.451	2.496	0.62	2.63	1.85	0.88	0.84	1.45	ribonuclease III	74293-75036	
LB085	0.94	1.043	0.827	0.824	1.007	0.836	0.848	1.11	0.88	0.88	1.07	0.89	0.9	MutT/nudix family protein	75411-75998	
LB086	1.911	1.146	2.204	2.184	1.778	1.346	2.158	0.6	1.15	1.14	0.93	0.7	1.13	3-dehydroquinate synthase	75995-77080	
LB087	1.059	0.941	1.306	1.17	0.822	0.91	1.243	0.89	1.23	1.1	0.78	0.86	1.17	hypothetical protein	77080-77961	
LB088	0.776	0.945	0.505	0.647	0.782	0.745	0.569	1.22	0.65	0.83	1.01	0.96	0.73	hypothetical protein	78288-78662	
LB089	1.673	1.265	2.675	2.884	1.36	1.286	2.557	0.76	1.6	1.72	0.81	0.77	1.53	Uncharacterized FAD-dependent dehydrogenase	79179-80735	
LB090	0.885	0.89	1.214	0.959	0.688	0.84	1.15	1.01	1.37	1.08	0.78	0.95	1.3	hypothetical protein	80785-81324	
LB091	1.045	1.287	1.4	1.514	1.095	0.835	1.035	1.23	1.34	1.45	1.05	0.8	0.99	hypothetical protein	81632-81871	
LB092	1.646	1.369	1.809	2.347	2.264	1.192	1.938	0.83	1.1	1.43	1.38	0.72	1.18	hypothetical protein	81925-82335	
LB093	1.082	1.034	1.326	1.471	1.1	1.131	1.566	0.96	1.23	1.36	1.02	1.05	1.45	probable long-chain-fatty-acid--CoA ligase	82392-84329	
LB094	1.776	1.323	3.127	3.764	1.639	1.915	2.704	0.74	1.76	2.12	0.92	1.08	1.52	adenylate cyclase	84491-87430	
LB095	0.568	0.642	0.407	0.321	0.463	0.583	0.334	1.13	0.72	0.57	0.82	1.03	0.59	hypothetical protein	87459-87566	
LB096	1.144	0.969	1.812	1.693	1.056	1.477	1.797	0.85	1.58	1.48	0.92	1.29	1.57	hypothetical protein	87988-88740	
LB097	0.887	1.174	0.814	0.74	1.262	1.023	0.87	1.32	0.92	0.83	1.42	1.15	0.98	hypothetical protein	90205-90318	
LB098	1.323	1.213	2.786	2.909	1.14	1.479	1.776	0.92	2.11	2.2	0.86	1.12	1.34	Predicted xylanase/chitin deacetilase	88780-90210	
LB099	16.705	25.468	1.136	2.568	59.107	22.466	7.299	1.52	0.07	0.15	3.54	1.34	0.44	hypothetical protein	90403-90918	
LB100	0.738	0.836	0.365	0.593	0.76	0.69	0.421	1.13	0.49	0.8	1.03	0.93	0.57	hypothetical protein	91165-91323	
LB101	0.572	0.727	0.169	0.321	0.43	0.511	0.133	1.27	0.3	0.56	0.75	0.89	0.23	hypothetical protein	91526-91648	
LB102	0.778	0.976	0.282	0.523	1.335	0.836	0.387	1.25	0.36	0.67	1.72	1.07	0.5	phospholysine phosphohistidine inorganic pyrophosphate phosphatase	91672-92481	
LB103	0.846	0.976	0.601	0.768	0.908	0.857	0.603	1.15	0.71	0.91	1.07	1.01	0.71	hypothetical protein	92488-92916	
LB104	0.714	0.849	0.438	0.627	0.664	0.668	0.449	1.19	0.61	0.88	0.93	0.94	0.63	putative TetR-family transcriptional regulator	93181-93759	
LB105	1.594	2.867	3.021	3.418	2.971	2.54	2.724	1.8	1.9	2.14	1.86	1.59	1.71	transcriptional regulator. ArsR family	94594-95610	
LB106	22.937	58.573	4.285	5.47	10.665	10.065	6.466	2.55	0.19	0.24	0.46	0.44	0.28	S-adenosyl-L-homocysteine hydrolase	95612-96922	
LB107	0.861	1.012	0.582	0.543	0.921	0.903	0.637	1.18	0.68	0.63	1.07	1.05	0.74	ferredoxin	96995-97294	
LB108	1.91	1.984	2.719	2.461	1.336	1.699	3.003	1.04	1.42	1.29	0.7	0.89	1.57	B12-dependent homocysteine-N5-methyltetrahydrofolate transmethylase	97341-101084	
LB109	0.934	0.95	1.049	1.074	0.837	1.102	0.92	1.02	1.12	1.15	0.9	1.18	0.99	hypothetical protein	101193-101531	
LB110	1.271	1.344	1.825	2.449	1.731	1.308	1.578	1.06	1.44	1.93	1.36	1.03	1.24	putative outermembrane protein	101979-102911	
LB111	1.031	1.111	1.497	1.674	1.617	1.163	1.58	1.08	1.45	1.62	1.57	1.13	1.53	diphosphate--fructose-6-phosphate 1-phosphotransferase	103023-104318	
LB112	1.506	1.141	2.314	2.482	1.271	1.515	2.48	0.76	1.54	1.65	0.84	1.01	1.65	putative regulatory protein contains GAF domain	104517-106262	
LB113	1.149	0.902	1.621	1.221	0.822	0.816	1.434	0.79	1.41	1.06	0.72	0.71	1.25	3-oxoacyl-(acyl carrier protein) reductase	107290-108132	
LB114	1.071	0.993	1.548	1.449	1.008	1.061	1.493	0.93	1.45	1.35	0.94	0.99	1.39	acetylglutamate kinase	106440-107324	
LB115	0.552	0.66	0.153	0.291	0.4	0.483	0.126	1.2	0.28	0.53	0.72	0.88	0.23	hypothetical protein	108927-109031	
LB116	0.829	0.946	0.61	0.647	0.794	0.798	0.694	1.14	0.74	0.78	0.96	0.96	0.84	hypothetical protein	109072-110814	
LB117	1.802	2.623	1.018	1.381	4.436	1.315	1.233	1.46	0.56	0.77	2.46	0.73	0.68	bacterioferritin comigratory protein	110807-111298	
